,FileName,LabelName,DataYear,PatchSize,Stretch,bandorder,Window_col_off,Window_row_off,Window_width,Window_height
5979,data_2009Aug/3_Train_test/test/image_match2023_4/TP063.tif,data_2009Aug/3_Train_test/test/mask/TP063.tif,data_2009Aug,336,0,1234,336,0,14,336
5980,data_2009Aug/3_Train_test/test/image_match2023_4/TP063.tif,data_2009Aug/3_Train_test/test/mask/TP063.tif,data_2009Aug,336,0,1234,336,336,14,14
5981,data_2009Aug/3_Train_test/test/image_match2023_4/TP016.tif,data_2009Aug/3_Train_test/test/mask/TP016.tif,data_2009Aug,336,0,1234,0,0,336,336
5982,data_2009Aug/3_Train_test/test/image_match2023_4/TP016.tif,data_2009Aug/3_Train_test/test/mask/TP016.tif,data_2009Aug,336,0,1234,0,336,336,13
5983,data_2009Aug/3_Train_test/test/image_match2023_4/TP016.tif,data_2009Aug/3_Train_test/test/mask/TP016.tif,data_2009Aug,336,0,1234,336,0,14,336
5984,data_2009Aug/3_Train_test/test/image_match2023_4/TP016.tif,data_2009Aug/3_Train_test/test/mask/TP016.tif,data_2009Aug,336,0,1234,336,336,14,13
5985,data_2009Aug/3_Train_test/test/image_match2023_4/TP033.tif,data_2009Aug/3_Train_test/test/mask/TP033.tif,data_2009Aug,336,0,1234,0,0,336,336
5986,data_2009Aug/3_Train_test/test/image_match2023_4/TP033.tif,data_2009Aug/3_Train_test/test/mask/TP033.tif,data_2009Aug,336,0,1234,0,336,336,14
5987,data_2009Aug/3_Train_test/test/image_match2023_4/TP033.tif,data_2009Aug/3_Train_test/test/mask/TP033.tif,data_2009Aug,336,0,1234,336,0,14,336
5988,data_2009Aug/3_Train_test/test/image_match2023_4/TP033.tif,data_2009Aug/3_Train_test/test/mask/TP033.tif,data_2009Aug,336,0,1234,336,336,14,14
5989,data_2009Aug/3_Train_test/test/image_match2023_4/TP039.tif,data_2009Aug/3_Train_test/test/mask/TP039.tif,data_2009Aug,336,0,1234,0,0,336,336
5990,data_2009Aug/3_Train_test/test/image_match2023_4/TP039.tif,data_2009Aug/3_Train_test/test/mask/TP039.tif,data_2009Aug,336,0,1234,0,336,336,14
5991,data_2009Aug/3_Train_test/test/image_match2023_4/TP039.tif,data_2009Aug/3_Train_test/test/mask/TP039.tif,data_2009Aug,336,0,1234,336,0,14,336
5992,data_2009Aug/3_Train_test/test/image_match2023_4/TP039.tif,data_2009Aug/3_Train_test/test/mask/TP039.tif,data_2009Aug,336,0,1234,336,336,14,14
5993,data_2009Aug/3_Train_test/test/image_match2023_4/TP018.tif,data_2009Aug/3_Train_test/test/mask/TP018.tif,data_2009Aug,336,0,1234,0,0,336,336
5994,data_2009Aug/3_Train_test/test/image_match2023_4/TP018.tif,data_2009Aug/3_Train_test/test/mask/TP018.tif,data_2009Aug,336,0,1234,0,336,336,14
5995,data_2009Aug/3_Train_test/test/image_match2023_4/TP018.tif,data_2009Aug/3_Train_test/test/mask/TP018.tif,data_2009Aug,336,0,1234,336,0,14,336
5996,data_2009Aug/3_Train_test/test/image_match2023_4/TP018.tif,data_2009Aug/3_Train_test/test/mask/TP018.tif,data_2009Aug,336,0,1234,336,336,14,14
5997,data_2009Aug/3_Train_test/test/image_match2023_4/TP046.tif,data_2009Aug/3_Train_test/test/mask/TP046.tif,data_2009Aug,336,0,1234,0,0,336,336
5998,data_2009Aug/3_Train_test/test/image_match2023_4/TP046.tif,data_2009Aug/3_Train_test/test/mask/TP046.tif,data_2009Aug,336,0,1234,0,336,336,14
5999,data_2009Aug/3_Train_test/test/image_match2023_4/TP046.tif,data_2009Aug/3_Train_test/test/mask/TP046.tif,data_2009Aug,336,0,1234,336,0,14,336
6000,data_2009Aug/3_Train_test/test/image_match2023_4/TP046.tif,data_2009Aug/3_Train_test/test/mask/TP046.tif,data_2009Aug,336,0,1234,336,336,14,14
6001,data_2009Aug/3_Train_test/test/image_match2023_4/TP037.tif,data_2009Aug/3_Train_test/test/mask/TP037.tif,data_2009Aug,336,0,1234,0,0,336,336
6002,data_2009Aug/3_Train_test/test/image_match2023_4/TP037.tif,data_2009Aug/3_Train_test/test/mask/TP037.tif,data_2009Aug,336,0,1234,0,336,336,14
6003,data_2009Aug/3_Train_test/test/image_match2023_4/TP037.tif,data_2009Aug/3_Train_test/test/mask/TP037.tif,data_2009Aug,336,0,1234,336,0,14,336
6004,data_2009Aug/3_Train_test/test/image_match2023_4/TP037.tif,data_2009Aug/3_Train_test/test/mask/TP037.tif,data_2009Aug,336,0,1234,336,336,14,14
6005,data_2009Aug/3_Train_test/test/image_match2023_4/TP014.tif,data_2009Aug/3_Train_test/test/mask/TP014.tif,data_2009Aug,336,0,1234,0,0,336,336
6006,data_2009Aug/3_Train_test/test/image_match2023_4/TP014.tif,data_2009Aug/3_Train_test/test/mask/TP014.tif,data_2009Aug,336,0,1234,0,336,336,14
6007,data_2009Aug/3_Train_test/test/image_match2023_4/TP014.tif,data_2009Aug/3_Train_test/test/mask/TP014.tif,data_2009Aug,336,0,1234,336,0,13,336
6008,data_2009Aug/3_Train_test/test/image_match2023_4/TP014.tif,data_2009Aug/3_Train_test/test/mask/TP014.tif,data_2009Aug,336,0,1234,336,336,13,14
6009,data_2009Aug/3_Train_test/test/image_match2023_4/TP064.tif,data_2009Aug/3_Train_test/test/mask/TP064.tif,data_2009Aug,336,0,1234,0,0,336,336
6010,data_2009Aug/3_Train_test/test/image_match2023_4/TP064.tif,data_2009Aug/3_Train_test/test/mask/TP064.tif,data_2009Aug,336,0,1234,0,336,336,14
6011,data_2009Aug/3_Train_test/test/image_match2023_4/TP064.tif,data_2009Aug/3_Train_test/test/mask/TP064.tif,data_2009Aug,336,0,1234,336,0,14,336
6012,data_2009Aug/3_Train_test/test/image_match2023_4/TP064.tif,data_2009Aug/3_Train_test/test/mask/TP064.tif,data_2009Aug,336,0,1234,336,336,14,14
6013,data_2009Aug/3_Train_test/test/image_match2023_4/TP002.tif,data_2009Aug/3_Train_test/test/mask/TP002.tif,data_2009Aug,336,0,1234,0,0,336,336
6014,data_2009Aug/3_Train_test/test/image_match2023_4/TP002.tif,data_2009Aug/3_Train_test/test/mask/TP002.tif,data_2009Aug,336,0,1234,0,336,336,14
6015,data_2009Aug/3_Train_test/test/image_match2023_4/TP002.tif,data_2009Aug/3_Train_test/test/mask/TP002.tif,data_2009Aug,336,0,1234,336,0,14,336
6016,data_2009Aug/3_Train_test/test/image_match2023_4/TP002.tif,data_2009Aug/3_Train_test/test/mask/TP002.tif,data_2009Aug,336,0,1234,336,336,14,14
6017,data_2009Aug/3_Train_test/test/image_match2023_4/TP077.tif,data_2009Aug/3_Train_test/test/mask/TP077.tif,data_2009Aug,336,0,1234,0,0,336,336
6018,data_2009Aug/3_Train_test/test/image_match2023_4/TP077.tif,data_2009Aug/3_Train_test/test/mask/TP077.tif,data_2009Aug,336,0,1234,0,336,336,14
6019,data_2009Aug/3_Train_test/test/image_match2023_4/TP077.tif,data_2009Aug/3_Train_test/test/mask/TP077.tif,data_2009Aug,336,0,1234,336,0,14,336
6020,data_2009Aug/3_Train_test/test/image_match2023_4/TP077.tif,data_2009Aug/3_Train_test/test/mask/TP077.tif,data_2009Aug,336,0,1234,336,336,14,14
6021,data_2009Aug/3_Train_test/test/image_match2023_4/TP093.tif,data_2009Aug/3_Train_test/test/mask/TP093.tif,data_2009Aug,336,0,1234,0,0,336,336
6022,data_2009Aug/3_Train_test/test/image_match2023_4/TP093.tif,data_2009Aug/3_Train_test/test/mask/TP093.tif,data_2009Aug,336,0,1234,0,336,336,14
6023,data_2009Aug/3_Train_test/test/image_match2023_4/TP093.tif,data_2009Aug/3_Train_test/test/mask/TP093.tif,data_2009Aug,336,0,1234,336,0,14,336
6024,data_2009Aug/3_Train_test/test/image_match2023_4/TP093.tif,data_2009Aug/3_Train_test/test/mask/TP093.tif,data_2009Aug,336,0,1234,336,336,14,14
6025,data_2009Aug/3_Train_test/test/image_match2023_4/TP001.tif,data_2009Aug/3_Train_test/test/mask/TP001.tif,data_2009Aug,336,0,1234,0,0,336,336
6026,data_2009Aug/3_Train_test/test/image_match2023_4/TP001.tif,data_2009Aug/3_Train_test/test/mask/TP001.tif,data_2009Aug,336,0,1234,0,336,336,14
6027,data_2009Aug/3_Train_test/test/image_match2023_4/TP001.tif,data_2009Aug/3_Train_test/test/mask/TP001.tif,data_2009Aug,336,0,1234,336,0,14,336
6028,data_2009Aug/3_Train_test/test/image_match2023_4/TP001.tif,data_2009Aug/3_Train_test/test/mask/TP001.tif,data_2009Aug,336,0,1234,336,336,14,14
6029,data_2009Aug/3_Train_test/test/image_match2023_4/TP088.tif,data_2009Aug/3_Train_test/test/mask/TP088.tif,data_2009Aug,336,0,1234,0,0,336,336
6030,data_2009Aug/3_Train_test/test/image_match2023_4/TP088.tif,data_2009Aug/3_Train_test/test/mask/TP088.tif,data_2009Aug,336,0,1234,0,336,336,14
6031,data_2009Aug/3_Train_test/test/image_match2023_4/TP088.tif,data_2009Aug/3_Train_test/test/mask/TP088.tif,data_2009Aug,336,0,1234,336,0,14,336
6032,data_2009Aug/3_Train_test/test/image_match2023_4/TP088.tif,data_2009Aug/3_Train_test/test/mask/TP088.tif,data_2009Aug,336,0,1234,336,336,14,14
6033,data_2009Aug/3_Train_test/test/image_match2023_4/TP086.tif,data_2009Aug/3_Train_test/test/mask/TP086.tif,data_2009Aug,336,0,1234,0,0,336,336
6034,data_2009Aug/3_Train_test/test/image_match2023_4/TP086.tif,data_2009Aug/3_Train_test/test/mask/TP086.tif,data_2009Aug,336,0,1234,0,336,336,14
6035,data_2009Aug/3_Train_test/test/image_match2023_4/TP086.tif,data_2009Aug/3_Train_test/test/mask/TP086.tif,data_2009Aug,336,0,1234,336,0,14,336
6036,data_2009Aug/3_Train_test/test/image_match2023_4/TP086.tif,data_2009Aug/3_Train_test/test/mask/TP086.tif,data_2009Aug,336,0,1234,336,336,14,14
6037,data_2009Aug/3_Train_test/test/image_match2023_4/TP085.tif,data_2009Aug/3_Train_test/test/mask/TP085.tif,data_2009Aug,336,0,1234,0,0,336,336
6038,data_2009Aug/3_Train_test/test/image_match2023_4/TP085.tif,data_2009Aug/3_Train_test/test/mask/TP085.tif,data_2009Aug,336,0,1234,0,336,336,14
6039,data_2009Aug/3_Train_test/test/image_match2023_4/TP085.tif,data_2009Aug/3_Train_test/test/mask/TP085.tif,data_2009Aug,336,0,1234,336,0,14,336
6040,data_2009Aug/3_Train_test/test/image_match2023_4/TP085.tif,data_2009Aug/3_Train_test/test/mask/TP085.tif,data_2009Aug,336,0,1234,336,336,14,14
6041,data_2009Aug/3_Train_test/test/image_match2023_4/TP098.tif,data_2009Aug/3_Train_test/test/mask/TP098.tif,data_2009Aug,336,0,1234,0,0,336,336
6042,data_2009Aug/3_Train_test/test/image_match2023_4/TP098.tif,data_2009Aug/3_Train_test/test/mask/TP098.tif,data_2009Aug,336,0,1234,0,336,336,14
6043,data_2009Aug/3_Train_test/test/image_match2023_4/TP098.tif,data_2009Aug/3_Train_test/test/mask/TP098.tif,data_2009Aug,336,0,1234,336,0,14,336
6044,data_2009Aug/3_Train_test/test/image_match2023_4/TP098.tif,data_2009Aug/3_Train_test/test/mask/TP098.tif,data_2009Aug,336,0,1234,336,336,14,14
6045,data_2009Aug/3_Train_test/test/image_match2023_4/TP053.tif,data_2009Aug/3_Train_test/test/mask/TP053.tif,data_2009Aug,336,0,1234,0,0,336,336
6046,data_2009Aug/3_Train_test/test/image_match2023_4/TP053.tif,data_2009Aug/3_Train_test/test/mask/TP053.tif,data_2009Aug,336,0,1234,0,336,336,13
6047,data_2009Aug/3_Train_test/test/image_match2023_4/TP053.tif,data_2009Aug/3_Train_test/test/mask/TP053.tif,data_2009Aug,336,0,1234,336,0,14,336
6048,data_2009Aug/3_Train_test/test/image_match2023_4/TP053.tif,data_2009Aug/3_Train_test/test/mask/TP053.tif,data_2009Aug,336,0,1234,336,336,14,13
6049,data_2009Aug/3_Train_test/test/image_match2023_4/TP043.tif,data_2009Aug/3_Train_test/test/mask/TP043.tif,data_2009Aug,336,0,1234,0,0,336,336
6050,data_2009Aug/3_Train_test/test/image_match2023_4/TP043.tif,data_2009Aug/3_Train_test/test/mask/TP043.tif,data_2009Aug,336,0,1234,0,336,336,14
6051,data_2009Aug/3_Train_test/test/image_match2023_4/TP043.tif,data_2009Aug/3_Train_test/test/mask/TP043.tif,data_2009Aug,336,0,1234,336,0,14,336
6052,data_2009Aug/3_Train_test/test/image_match2023_4/TP043.tif,data_2009Aug/3_Train_test/test/mask/TP043.tif,data_2009Aug,336,0,1234,336,336,14,14
6053,data_2009Aug/3_Train_test/test/image_match2023_4/TP081.tif,data_2009Aug/3_Train_test/test/mask/TP081.tif,data_2009Aug,336,0,1234,0,0,336,336
6054,data_2009Aug/3_Train_test/test/image_match2023_4/TP081.tif,data_2009Aug/3_Train_test/test/mask/TP081.tif,data_2009Aug,336,0,1234,0,336,336,14
6055,data_2009Aug/3_Train_test/test/image_match2023_4/TP081.tif,data_2009Aug/3_Train_test/test/mask/TP081.tif,data_2009Aug,336,0,1234,336,0,14,336
6056,data_2009Aug/3_Train_test/test/image_match2023_4/TP081.tif,data_2009Aug/3_Train_test/test/mask/TP081.tif,data_2009Aug,336,0,1234,336,336,14,14
6057,data_2009Aug/3_Train_test/test/image_match2023_4/TP035.tif,data_2009Aug/3_Train_test/test/mask/TP035.tif,data_2009Aug,336,0,1234,0,0,336,336
6058,data_2009Aug/3_Train_test/test/image_match2023_4/TP035.tif,data_2009Aug/3_Train_test/test/mask/TP035.tif,data_2009Aug,336,0,1234,0,336,336,14
6059,data_2009Aug/3_Train_test/test/image_match2023_4/TP035.tif,data_2009Aug/3_Train_test/test/mask/TP035.tif,data_2009Aug,336,0,1234,336,0,14,336
6060,data_2009Aug/3_Train_test/test/image_match2023_4/TP035.tif,data_2009Aug/3_Train_test/test/mask/TP035.tif,data_2009Aug,336,0,1234,336,336,14,14
6061,data_2009Aug/3_Train_test/test/image_match2023_4/TP007.tif,data_2009Aug/3_Train_test/test/mask/TP007.tif,data_2009Aug,336,0,1234,0,0,336,336
6062,data_2009Aug/3_Train_test/test/image_match2023_4/TP007.tif,data_2009Aug/3_Train_test/test/mask/TP007.tif,data_2009Aug,336,0,1234,0,336,336,13
6063,data_2009Aug/3_Train_test/test/image_match2023_4/TP007.tif,data_2009Aug/3_Train_test/test/mask/TP007.tif,data_2009Aug,336,0,1234,336,0,14,336
6064,data_2009Aug/3_Train_test/test/image_match2023_4/TP007.tif,data_2009Aug/3_Train_test/test/mask/TP007.tif,data_2009Aug,336,0,1234,336,336,14,13
6065,data_2009Aug/3_Train_test/test/image_match2023_4/TP024.tif,data_2009Aug/3_Train_test/test/mask/TP024.tif,data_2009Aug,336,0,1234,0,0,336,336
6066,data_2009Aug/3_Train_test/test/image_match2023_4/TP024.tif,data_2009Aug/3_Train_test/test/mask/TP024.tif,data_2009Aug,336,0,1234,0,336,336,14
6067,data_2009Aug/3_Train_test/test/image_match2023_4/TP024.tif,data_2009Aug/3_Train_test/test/mask/TP024.tif,data_2009Aug,336,0,1234,336,0,14,336
6068,data_2009Aug/3_Train_test/test/image_match2023_4/TP024.tif,data_2009Aug/3_Train_test/test/mask/TP024.tif,data_2009Aug,336,0,1234,336,336,14,14
6069,data_2009Aug/3_Train_test/test/image_match2023_4/TP080.tif,data_2009Aug/3_Train_test/test/mask/TP080.tif,data_2009Aug,336,0,1234,0,0,336,336
6070,data_2009Aug/3_Train_test/test/image_match2023_4/TP080.tif,data_2009Aug/3_Train_test/test/mask/TP080.tif,data_2009Aug,336,0,1234,0,336,336,14
6071,data_2009Aug/3_Train_test/test/image_match2023_4/TP080.tif,data_2009Aug/3_Train_test/test/mask/TP080.tif,data_2009Aug,336,0,1234,336,0,14,336
6072,data_2009Aug/3_Train_test/test/image_match2023_4/TP080.tif,data_2009Aug/3_Train_test/test/mask/TP080.tif,data_2009Aug,336,0,1234,336,336,14,14
6073,data_2009Aug/3_Train_test/test/image_match2023_4/TP004.tif,data_2009Aug/3_Train_test/test/mask/TP004.tif,data_2009Aug,336,0,1234,0,0,336,336
6074,data_2009Aug/3_Train_test/test/image_match2023_4/TP004.tif,data_2009Aug/3_Train_test/test/mask/TP004.tif,data_2009Aug,336,0,1234,0,336,336,14
6075,data_2009Aug/3_Train_test/test/image_match2023_4/TP004.tif,data_2009Aug/3_Train_test/test/mask/TP004.tif,data_2009Aug,336,0,1234,336,0,14,336
6076,data_2009Aug/3_Train_test/test/image_match2023_4/TP004.tif,data_2009Aug/3_Train_test/test/mask/TP004.tif,data_2009Aug,336,0,1234,336,336,14,14
6077,data_2009Aug/3_Train_test/test/image_match2023_4/TP028.tif,data_2009Aug/3_Train_test/test/mask/TP028.tif,data_2009Aug,336,0,1234,0,0,336,336
6078,data_2009Aug/3_Train_test/test/image_match2023_4/TP028.tif,data_2009Aug/3_Train_test/test/mask/TP028.tif,data_2009Aug,336,0,1234,0,336,336,14
6079,data_2009Aug/3_Train_test/test/image_match2023_4/TP028.tif,data_2009Aug/3_Train_test/test/mask/TP028.tif,data_2009Aug,336,0,1234,336,0,14,336
6080,data_2009Aug/3_Train_test/test/image_match2023_4/TP028.tif,data_2009Aug/3_Train_test/test/mask/TP028.tif,data_2009Aug,336,0,1234,336,336,14,14
6081,data_2009Aug/3_Train_test/test/image_match2023_4/TP072.tif,data_2009Aug/3_Train_test/test/mask/TP072.tif,data_2009Aug,336,0,1234,0,0,336,336
6082,data_2009Aug/3_Train_test/test/image_match2023_4/TP072.tif,data_2009Aug/3_Train_test/test/mask/TP072.tif,data_2009Aug,336,0,1234,0,336,336,14
6083,data_2009Aug/3_Train_test/test/image_match2023_4/TP072.tif,data_2009Aug/3_Train_test/test/mask/TP072.tif,data_2009Aug,336,0,1234,336,0,14,336
6084,data_2009Aug/3_Train_test/test/image_match2023_4/TP072.tif,data_2009Aug/3_Train_test/test/mask/TP072.tif,data_2009Aug,336,0,1234,336,336,14,14
6085,data_2009Aug/3_Train_test/test/image_match2023_4/TP092.tif,data_2009Aug/3_Train_test/test/mask/TP092.tif,data_2009Aug,336,0,1234,0,0,336,336
6086,data_2009Aug/3_Train_test/test/image_match2023_4/TP092.tif,data_2009Aug/3_Train_test/test/mask/TP092.tif,data_2009Aug,336,0,1234,0,336,336,14
6087,data_2009Aug/3_Train_test/test/image_match2023_4/TP092.tif,data_2009Aug/3_Train_test/test/mask/TP092.tif,data_2009Aug,336,0,1234,336,0,14,336
6088,data_2009Aug/3_Train_test/test/image_match2023_4/TP092.tif,data_2009Aug/3_Train_test/test/mask/TP092.tif,data_2009Aug,336,0,1234,336,336,14,14
6089,data_2009Aug/3_Train_test/test/image_match2023_4/TP023.tif,data_2009Aug/3_Train_test/test/mask/TP023.tif,data_2009Aug,336,0,1234,0,0,336,336
6090,data_2009Aug/3_Train_test/test/image_match2023_4/TP023.tif,data_2009Aug/3_Train_test/test/mask/TP023.tif,data_2009Aug,336,0,1234,0,336,336,14
6091,data_2009Aug/3_Train_test/test/image_match2023_4/TP023.tif,data_2009Aug/3_Train_test/test/mask/TP023.tif,data_2009Aug,336,0,1234,336,0,14,336
6092,data_2009Aug/3_Train_test/test/image_match2023_4/TP023.tif,data_2009Aug/3_Train_test/test/mask/TP023.tif,data_2009Aug,336,0,1234,336,336,14,14
6093,data_2009Aug/3_Train_test/test/image_match2023_4/TP083.tif,data_2009Aug/3_Train_test/test/mask/TP083.tif,data_2009Aug,336,0,1234,0,0,336,336
6094,data_2009Aug/3_Train_test/test/image_match2023_4/TP083.tif,data_2009Aug/3_Train_test/test/mask/TP083.tif,data_2009Aug,336,0,1234,0,336,336,14
6095,data_2009Aug/3_Train_test/test/image_match2023_4/TP083.tif,data_2009Aug/3_Train_test/test/mask/TP083.tif,data_2009Aug,336,0,1234,336,0,14,336
6096,data_2009Aug/3_Train_test/test/image_match2023_4/TP083.tif,data_2009Aug/3_Train_test/test/mask/TP083.tif,data_2009Aug,336,0,1234,336,336,14,14
6097,data_2009Aug/3_Train_test/test/image_match2023_4/TP040.tif,data_2009Aug/3_Train_test/test/mask/TP040.tif,data_2009Aug,336,0,1234,0,0,336,336
6098,data_2009Aug/3_Train_test/test/image_match2023_4/TP040.tif,data_2009Aug/3_Train_test/test/mask/TP040.tif,data_2009Aug,336,0,1234,0,336,336,14
6099,data_2009Aug/3_Train_test/test/image_match2023_4/TP040.tif,data_2009Aug/3_Train_test/test/mask/TP040.tif,data_2009Aug,336,0,1234,336,0,14,336
6100,data_2009Aug/3_Train_test/test/image_match2023_4/TP040.tif,data_2009Aug/3_Train_test/test/mask/TP040.tif,data_2009Aug,336,0,1234,336,336,14,14
6101,data_2009Aug/3_Train_test/test/image_match2023_4/TP017.tif,data_2009Aug/3_Train_test/test/mask/TP017.tif,data_2009Aug,336,0,1234,0,0,336,336
6102,data_2009Aug/3_Train_test/test/image_match2023_4/TP017.tif,data_2009Aug/3_Train_test/test/mask/TP017.tif,data_2009Aug,336,0,1234,0,336,336,14
6103,data_2009Aug/3_Train_test/test/image_match2023_4/TP017.tif,data_2009Aug/3_Train_test/test/mask/TP017.tif,data_2009Aug,336,0,1234,336,0,14,336
6104,data_2009Aug/3_Train_test/test/image_match2023_4/TP017.tif,data_2009Aug/3_Train_test/test/mask/TP017.tif,data_2009Aug,336,0,1234,336,336,14,14
6105,data_2009Aug/3_Train_test/test/image_match2023_4/TP048.tif,data_2009Aug/3_Train_test/test/mask/TP048.tif,data_2009Aug,336,0,1234,0,0,336,336
6106,data_2009Aug/3_Train_test/test/image_match2023_4/TP048.tif,data_2009Aug/3_Train_test/test/mask/TP048.tif,data_2009Aug,336,0,1234,0,336,336,14
6107,data_2009Aug/3_Train_test/test/image_match2023_4/TP048.tif,data_2009Aug/3_Train_test/test/mask/TP048.tif,data_2009Aug,336,0,1234,336,0,14,336
6108,data_2009Aug/3_Train_test/test/image_match2023_4/TP048.tif,data_2009Aug/3_Train_test/test/mask/TP048.tif,data_2009Aug,336,0,1234,336,336,14,14
6109,data_2009Aug/3_Train_test/test/image_match2023_4/TP059.tif,data_2009Aug/3_Train_test/test/mask/TP059.tif,data_2009Aug,336,0,1234,0,0,336,336
6110,data_2009Aug/3_Train_test/test/image_match2023_4/TP059.tif,data_2009Aug/3_Train_test/test/mask/TP059.tif,data_2009Aug,336,0,1234,0,336,336,14
6111,data_2009Aug/3_Train_test/test/image_match2023_4/TP059.tif,data_2009Aug/3_Train_test/test/mask/TP059.tif,data_2009Aug,336,0,1234,336,0,14,336
6112,data_2009Aug/3_Train_test/test/image_match2023_4/TP059.tif,data_2009Aug/3_Train_test/test/mask/TP059.tif,data_2009Aug,336,0,1234,336,336,14,14
6113,data_2009Aug/3_Train_test/test/image_match2023_4/TP011.tif,data_2009Aug/3_Train_test/test/mask/TP011.tif,data_2009Aug,336,0,1234,0,0,336,336
6114,data_2009Aug/3_Train_test/test/image_match2023_4/TP011.tif,data_2009Aug/3_Train_test/test/mask/TP011.tif,data_2009Aug,336,0,1234,0,336,336,14
6115,data_2009Aug/3_Train_test/test/image_match2023_4/TP011.tif,data_2009Aug/3_Train_test/test/mask/TP011.tif,data_2009Aug,336,0,1234,336,0,14,336
6116,data_2009Aug/3_Train_test/test/image_match2023_4/TP011.tif,data_2009Aug/3_Train_test/test/mask/TP011.tif,data_2009Aug,336,0,1234,336,336,14,14
6117,data_2009Aug/3_Train_test/test/image_match2023_4/TP047.tif,data_2009Aug/3_Train_test/test/mask/TP047.tif,data_2009Aug,336,0,1234,0,0,336,336
6118,data_2009Aug/3_Train_test/test/image_match2023_4/TP047.tif,data_2009Aug/3_Train_test/test/mask/TP047.tif,data_2009Aug,336,0,1234,0,336,336,14
6119,data_2009Aug/3_Train_test/test/image_match2023_4/TP047.tif,data_2009Aug/3_Train_test/test/mask/TP047.tif,data_2009Aug,336,0,1234,336,0,14,336
6120,data_2009Aug/3_Train_test/test/image_match2023_4/TP047.tif,data_2009Aug/3_Train_test/test/mask/TP047.tif,data_2009Aug,336,0,1234,336,336,14,14
6121,data_2009Aug/3_Train_test/test/image_match2023_4/TP076.tif,data_2009Aug/3_Train_test/test/mask/TP076.tif,data_2009Aug,336,0,1234,0,0,336,336
6122,data_2009Aug/3_Train_test/test/image_match2023_4/TP076.tif,data_2009Aug/3_Train_test/test/mask/TP076.tif,data_2009Aug,336,0,1234,0,336,336,14
6123,data_2009Aug/3_Train_test/test/image_match2023_4/TP076.tif,data_2009Aug/3_Train_test/test/mask/TP076.tif,data_2009Aug,336,0,1234,336,0,14,336
6124,data_2009Aug/3_Train_test/test/image_match2023_4/TP076.tif,data_2009Aug/3_Train_test/test/mask/TP076.tif,data_2009Aug,336,0,1234,336,336,14,14
6125,data_2009Aug/3_Train_test/test/image_match2023_4/TP065.tif,data_2009Aug/3_Train_test/test/mask/TP065.tif,data_2009Aug,336,0,1234,0,0,336,336
6126,data_2009Aug/3_Train_test/test/image_match2023_4/TP065.tif,data_2009Aug/3_Train_test/test/mask/TP065.tif,data_2009Aug,336,0,1234,0,336,336,14
6127,data_2009Aug/3_Train_test/test/image_match2023_4/TP065.tif,data_2009Aug/3_Train_test/test/mask/TP065.tif,data_2009Aug,336,0,1234,336,0,14,336
6128,data_2009Aug/3_Train_test/test/image_match2023_4/TP065.tif,data_2009Aug/3_Train_test/test/mask/TP065.tif,data_2009Aug,336,0,1234,336,336,14,14
6129,data_2009Aug/3_Train_test/test/image_match2023_4/TP005.tif,data_2009Aug/3_Train_test/test/mask/TP005.tif,data_2009Aug,336,0,1234,0,0,336,336
6130,data_2009Aug/3_Train_test/test/image_match2023_4/TP005.tif,data_2009Aug/3_Train_test/test/mask/TP005.tif,data_2009Aug,336,0,1234,0,336,336,14
6131,data_2009Aug/3_Train_test/test/image_match2023_4/TP005.tif,data_2009Aug/3_Train_test/test/mask/TP005.tif,data_2009Aug,336,0,1234,336,0,14,336
6132,data_2009Aug/3_Train_test/test/image_match2023_4/TP005.tif,data_2009Aug/3_Train_test/test/mask/TP005.tif,data_2009Aug,336,0,1234,336,336,14,14
6133,data_2009Aug/3_Train_test/test/image_match2023_4/TP062.tif,data_2009Aug/3_Train_test/test/mask/TP062.tif,data_2009Aug,336,0,1234,0,0,336,336
6134,data_2009Aug/3_Train_test/test/image_match2023_4/TP062.tif,data_2009Aug/3_Train_test/test/mask/TP062.tif,data_2009Aug,336,0,1234,0,336,336,13
6135,data_2009Aug/3_Train_test/test/image_match2023_4/TP062.tif,data_2009Aug/3_Train_test/test/mask/TP062.tif,data_2009Aug,336,0,1234,336,0,14,336
6136,data_2009Aug/3_Train_test/test/image_match2023_4/TP062.tif,data_2009Aug/3_Train_test/test/mask/TP062.tif,data_2009Aug,336,0,1234,336,336,14,13
6137,data_2009Aug/3_Train_test/test/image_match2023_4/TP019.tif,data_2009Aug/3_Train_test/test/mask/TP019.tif,data_2009Aug,336,0,1234,0,0,336,336
6138,data_2009Aug/3_Train_test/test/image_match2023_4/TP019.tif,data_2009Aug/3_Train_test/test/mask/TP019.tif,data_2009Aug,336,0,1234,0,336,336,14
6139,data_2009Aug/3_Train_test/test/image_match2023_4/TP019.tif,data_2009Aug/3_Train_test/test/mask/TP019.tif,data_2009Aug,336,0,1234,336,0,14,336
6140,data_2009Aug/3_Train_test/test/image_match2023_4/TP019.tif,data_2009Aug/3_Train_test/test/mask/TP019.tif,data_2009Aug,336,0,1234,336,336,14,14
6141,data_2009Aug/3_Train_test/test/image_match2023_4/TP087.tif,data_2009Aug/3_Train_test/test/mask/TP087.tif,data_2009Aug,336,0,1234,0,0,336,336
6142,data_2009Aug/3_Train_test/test/image_match2023_4/TP087.tif,data_2009Aug/3_Train_test/test/mask/TP087.tif,data_2009Aug,336,0,1234,0,336,336,13
